timestamp,camera,cars,motorbikes,buses,trucks,avg_speed_kmh
2026-02-05 18:57:00,jl_djuanda,80,16,4,7,1.12
2026-02-05 18:57:00,jl_djuanda,96,29,3,8,1.13
2026-02-05 18:58:00,jl_djuanda,71,24,3,5,0.93
2026-02-05 18:58:00,jl_djuanda,62,19,0,2,1.01
2026-02-05 18:58:00,jl_djuanda,70,24,5,6,0.95
2026-02-05 18:59:00,jl_djuanda,102,16,1,2,1.03
2026-02-05 18:59:00,jl_djuanda,75,4,2,6,1.0
2026-02-05 18:59:00,jl_djuanda,58,3,0,3,1.0
2026-02-05 19:00:00,jl_djuanda,56,11,0,3,0.87
2026-02-05 19:00:00,jl_djuanda,90,1,3,11,0.97
2026-02-05 19:00:00,jl_djuanda,79,21,2,9,1.02
2026-02-05 19:01:00,jl_djuanda,64,9,2,8,1.0
2026-02-05 19:01:00,jl_djuanda,90,29,1,9,1.1
2026-02-05 19:01:00,jl_djuanda,85,7,2,10,1.0
2026-02-05 19:02:00,jl_djuanda,102,19,3,8,1.12
2026-02-05 19:02:00,jl_djuanda,77,5,2,4,0.98
2026-02-05 19:02:00,jl_djuanda,64,0,0,4,1.01
2026-02-05 19:03:00,jl_djuanda,104,14,2,12,0.99
2026-02-05 19:03:00,jl_djuanda,60,6,0,5,1.04
2026-02-05 19:03:00,jl_djuanda,53,4,3,3,0.93
2026-02-05 19:04:00,jl_djuanda,104,17,5,4,0.95
2026-02-05 19:04:00,jl_djuanda,48,13,2,3,1.01
2026-02-05 19:04:00,jl_djuanda,13,1,3,1,0.81
2026-02-05 19:05:00,jl_djuanda,75,13,2,16,0.94
2026-02-05 19:05:00,jl_djuanda,94,10,1,7,0.98
2026-02-05 19:05:00,jl_djuanda,63,4,10,9,0.98
2026-02-05 19:06:00,jl_djuanda,64,11,10,10,0.89
2026-02-05 19:06:00,jl_djuanda,44,5,0,2,0.93
2026-02-05 19:06:00,jl_djuanda,45,8,0,3,0.92
2026-02-05 19:07:00,jl_djuanda,47,7,0,5,0.84
2026-02-05 19:07:00,jl_djuanda,49,11,0,2,0.84
2026-02-05 19:07:00,jl_djuanda,72,8,0,6,0.92
2026-02-05 19:08:00,jl_djuanda,66,16,0,4,0.93
2026-02-05 19:08:00,jl_djuanda,89,88,0,6,0.93
2026-02-05 19:08:00,jl_djuanda,82,23,4,4,0.85
2026-02-05 19:09:00,jl_djuanda,33,4,3,4,0.99
2026-02-05 19:09:00,jl_djuanda,82,21,0,14,0.95
2026-02-05 19:09:00,jl_djuanda,47,63,0,6,0.94
2026-02-05 19:10:00,jl_djuanda,91,27,1,9,1.06
2026-02-05 19:10:00,jl_djuanda,36,7,0,6,0.84
2026-02-05 19:10:00,jl_djuanda,50,25,0,4,1.03
2026-02-05 19:11:00,jl_djuanda,38,23,0,3,0.9
2026-02-05 19:11:00,jl_djuanda,33,23,0,3,0.9
2026-02-05 19:11:00,jl_djuanda,23,4,1,4,0.89
2026-02-05 19:14:00,jl_djuanda,16,8,0,1,1.17
